Rank	Priority	Opportunity Score	Market	Country	Business / Property	Lead Type	Category	Address	Public Business Phone	Shared Phone Count	Rating	Reviews	Portfolio Potential	Suggested First Pitch	Maps Lookup	Enrichment Search	Source Ref	Harvested	Status	Notes	Official Website	Public Email	Contact Page	Instagram	Facebook	WhatsApp	Portfolio / Listing URL	Resolved Operator / Parent	Portfolio Signal	Primary Outreach Route	Enrichment Confidence	Enrichment Status	Enrichment Source URLs	Enrichment Notes	Column 36
6844	A	91	Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	Greece	Art Blue Villas		hotel	Agiou Nikita, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	302645026346	1			High				overture:f950a2f6-80b1-4a2c-aca4-f1e2645dc311	2026-08-15	New		http://www.artbluevillas.com/	info@artbluevillas.com		https://www.instagram.com/artbluevillas/							High	Verified	https://explore.overturemaps.org/#id=f950a2f6-80b1-4a2c-aca4-f1e2645dc311		
6845	A	91	Λαγανάς	Greece	Artina Luxury Villa		hotel	Limni Keri, Λαγανάς	306972460957	1			High				overture:7cb1a1a1-2bd3-46eb-8d60-b3660236547b	2026-08-15	New		https://www.artinavilla.gr/	info@artinavilla.gr		https://www.instagram.com/artinaluxuryvilla/							High	Verified	https://explore.overturemaps.org/#id=7cb1a1a1-2bd3-46eb-8d60-b3660236547b		
6846	A	91	Παλαιό Φάληρο	Greece	Artistic Villa Luxury - Luxury Villa		hotel	Νηρηίδων 63, Παλαιό Φάληρο	302109841909	1			High				overture:5a23723d-0022-48bb-abc0-407182965c6d	2026-08-15	New		http://www.artisticvilla.gr/	reservations@artisticvilla.gr									High	Verified	https://explore.overturemaps.org/#id=5a23723d-0022-48bb-abc0-407182965c6d		
6847	A	91	Gaillimh	Ireland	Arus Grattan Holiday Homes Galway		hotel	Grattan Road Upper Salthill Galway City, Galway, Gaillimh	35391525951	1			High				overture:29b0c697-7056-4669-b23d-839e639367b0	2026-08-15	New		http://www.arusgrattan.com/	arusgrattan@gmail.com									High	Verified	https://explore.overturemaps.org/#id=29b0c697-7056-4669-b23d-839e639367b0		
6848	B	78	Phoenix	USA	A S and A Property Management		property_management	3802 N 53rd Ave, Phoenix, AZ	16236910567	1			High				overture:1ea63d5f-8116-47e5-97c3-1f7fbdbedb3a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.asamgmt.com	ines_ord77@yahoo.com									Medium	Recall-first	https://explore.overturemaps.org/#id=1ea63d5f-8116-47e5-97c3-1f7fbdbedb3a		
6849	A	91	Kardamyli	Greece	Asanti Villas		hotel	Mani Peninsula, Kardamyli	306988662365	1			High				overture:4fdf5a7a-fa8e-4be4-b5aa-0db4e88f2679	2026-08-15	New		http://www.asanti.gr/	info@asanti.gr		https://www.instagram.com/asantivillas/							High	Verified	https://explore.overturemaps.org/#id=4fdf5a7a-fa8e-4be4-b5aa-0db4e88f2679		
6850	B	78	Sale	United Kingdom	Ascend Property Management Centre		property_management	145 Washway Road, Sale, ENG	441616694982	1			High				overture:f1343deb-e5cb-4329-908f-034036599f49	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ascendproperties.com/	contactus@ascendproperties.com		https://www.instagram.com/ascend_properties/							Medium	Recall-first	https://explore.overturemaps.org/#id=f1343deb-e5cb-4329-908f-034036599f49		
6851	B	78	Myrtle Beach	USA	Ascend Property Management		property_management	4691 Dick Pond Rd, Myrtle Beach, SC	18434911494	1			High				overture:325b9c3b-e18a-46aa-8581-273ee1f7236a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.ascendrentals.com/	ascendpropertymanagement@yahoo.com									Medium	Recall-first	https://explore.overturemaps.org/#id=325b9c3b-e18a-46aa-8581-273ee1f7236a		
6852	B	78	Pleasant Grove	USA	Ashland Property Management		property_management	180 S 100 W, Pleasant Grove, UT	18017091321	1			High				overture:d65d47af-a394-4edd-afcb-ad50f23473ac	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://ashlandmanagement.com/	info@ashlandmanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=d65d47af-a394-4edd-afcb-ad50f23473ac		
6853	A	88	Ashtabula	USA	Buttercup Cottage Ashtabula Vacation Rentals		cottage	1873 Maple Dr, Ashtabula, OH	17243011532	1			High				overture:2bd6c54c-37d1-493a-98cc-20a2dcdff846	2026-08-15	New		http://www.ashtabulavacationrentals.com/	ohiolakeerierentals@gmail.com		https://www.instagram.com/ashtabulavacationrentals/							High	Verified	https://explore.overturemaps.org/#id=2bd6c54c-37d1-493a-98cc-20a2dcdff846		
6854	A	91	Κάρπαθος	Greece	Askelinos Villas		hotel	paralia ammopi, Κάρπαθος	306978998126	1			High				overture:b271e667-41c4-41df-835e-289a7a0c1096	2026-08-15	New		http://www.askelinosvillas.com/	info@askelinosvillas.com		https://www.instagram.com/askelinosvillas/							High	Verified	https://explore.overturemaps.org/#id=b271e667-41c4-41df-835e-289a7a0c1096		
6855	A	91	Οία	Greece	Aspa Villas		hotel	Οία	302286071381	1			High				overture:e69ffe85-86dd-425f-94f1-ad0d7b63aba1	2026-08-15	New		http://www.aspavillas.com/	info@aspavillas.com									High	Verified	https://explore.overturemaps.org/#id=e69ffe85-86dd-425f-94f1-ad0d7b63aba1		
6856	A	91	Penzance	United Kingdom	Resoon - Holiday Home, Nr Penzance		hotel	Cliff Road, Penzance	447771857716	1			High				overture:004b9322-fa24-4fa7-b3cf-c46b8c7c6447	2026-08-15	New		http://www.aspects-holidays.co.uk/cornwall/west-cornwall/mousehole/p/resoon	vjlord123@gmail.com		https://www.instagram.com/aspects_holidays/							High	Verified	https://explore.overturemaps.org/#id=004b9322-fa24-4fa7-b3cf-c46b8c7c6447		
6857	A	91	Snowmass Village	USA	Snowmass Ski Area		ski_resort	45 Village Sq, Snowmass Village, CO	19709231220	1			High				overture:211f8fe2-d2c1-45f4-866a-4f3f200cf840	2026-08-15	New		https://www.aspensnowmass.com	contactus@aspensnowmass.com		https://www.instagram.com/aspensnowmass/							High	Verified	https://explore.overturemaps.org/#id=211f8fe2-d2c1-45f4-866a-4f3f200cf840		
6858	A	91	Lefkás	Greece	Asplathia Villas		hotel	ΣΦΑΚΙΩΤΕΣ, Lefkás	302645061522	1			High				overture:a1e2d2c6-e7b8-40e5-a711-b8e3e057cab0	2026-08-15	New		http://www.asplathiavillas.gr/	info@asplathiavillas.gr		https://www.instagram.com/asplathia_villas/							High	Verified	https://explore.overturemaps.org/#id=a1e2d2c6-e7b8-40e5-a711-b8e3e057cab0		
6859	A	91	κ. Φριλιγκιανίκων	Greece	Astarte Sea Villas		hotel	κ. Φριλιγκιανίκων	306974725765	1			High				overture:e926cdf3-2ee3-4e90-8e19-dcdd9a2a0d54	2026-08-15	New		http://www.astarte.gr/	info@astarte.gr									High	Verified	https://explore.overturemaps.org/#id=e926cdf3-2ee3-4e90-8e19-dcdd9a2a0d54		
6860	A	91	Θήρα	Greece	Asteras Villas		hotel	Agiou Mina, Θήρα	302286022590	1			High				overture:4201e96b-c097-4a32-9eb6-cb8af83d004e	2026-08-15	New		http://www.asterasvillas.com/	info@asterasvillas.com		https://www.instagram.com/asterasvillas/							High	Verified	https://explore.overturemaps.org/#id=4201e96b-c097-4a32-9eb6-cb8af83d004e		
6861	A	91	Rethymno	Greece	Asteri Villas		hotel	Asteri, Rethymno	306946006460	1			High				overture:fc729c9d-0141-434a-8614-3bd52668aad6	2026-08-15	New		http://www.asteri-villas.gr/	info@asteri-villas.gr									High	Verified	https://explore.overturemaps.org/#id=fc729c9d-0141-434a-8614-3bd52668aad6		
6862	A	91	Χερσόνησος	Greece	Asterias Village Resort		hotel	59, Evropis Str. Piskopiano Koutouloufari Hersonissos Piskopiano, Χερσόνησος	302897024539	1			High				overture:63041c05-9a71-44a3-88e0-ee88d45bc7f8	2026-08-15	New		http://www.asteriasvillage.gr/	info@asteriasvillage.gr		https://www.instagram.com/AsteriasVillage/							High	Verified	https://explore.overturemaps.org/#id=63041c05-9a71-44a3-88e0-ee88d45bc7f8		
6863	A	91	Πολύγυρος	Greece	Asteris Village Boutique Hotel		hotel	ΤΡΙΚΟΡΦΟ ΓΕΡΑΚΙΝΗ, Πολύγυρος	302371052000	1			High				overture:aad3e88c-58cd-48ab-9e06-aec023de0544	2026-08-15	New		http://www.asterisvillage.gr/	info@asterisvillage.gr									High	Verified	https://explore.overturemaps.org/#id=aad3e88c-58cd-48ab-9e06-aec023de0544		
6864	A	91	Sými	Greece	Asymi Residences		hotel	Πέδι, Sými	302246072300	1			High				overture:5caf4506-6216-4558-ae6f-f4c719579ab9	2026-08-15	New		http://www.asymi.gr/	info@asymi.gr		https://www.instagram.com/a_symi/							High	Verified	https://explore.overturemaps.org/#id=5caf4506-6216-4558-ae6f-f4c719579ab9		
6865	A	91	Ρέθυμνο	Greece	Atermono Boutique Resort and Spa		hotel	Πλάτανες, Μαρανδάκη 156, Ρέθυμνο	302831035040	1			High				overture:cea2f231-84fc-4de5-b74e-6f62d58acdef	2026-08-15	New		http://Www.atermono.gr/	info@atermono.gr		https://www.instagram.com/atermonoboutiqueresort/							High	Verified	https://explore.overturemaps.org/#id=cea2f231-84fc-4de5-b74e-6f62d58acdef		
6866	A	91	Goúves	Greece	Athena Villas		hotel	Agiou Georgiou, Goúves	306946395974	1			High				overture:b358e859-2012-4c7d-b456-b42a872aa8ee	2026-08-15	New		https://athenavillas.com/	info@athenavillas.com									High	Verified	https://explore.overturemaps.org/#id=b358e859-2012-4c7d-b456-b42a872aa8ee		
6867	A	91	Ζάκυνθος	Greece	Atheneavillas		hotel	ΛΙΜΝΗ ΚΕΡΙΟΥ, ΖΑΚΥΝΘΟΣ, Ζάκυνθος		1			High				overture:a769c40a-bbb9-4a38-a38b-bf2e4ab69e84	2026-08-15	New		http://www.atheneavillas.com/	atheneavillas@gmail.com									High	Verified	https://explore.overturemaps.org/#id=a769c40a-bbb9-4a38-a38b-bf2e4ab69e84		
6868	A	91	Αθήνα	Greece	Athenian Residences		hotel	Ωγύγου 4, Αθήνα	302103210234	1			High				overture:3e917669-9c1a-4c96-b594-013f508074e9	2026-08-15	New		http://www.athenianresidences.com/	reservations@athenianresidences.com		https://www.instagram.com/athenianresidences/							High	Verified	https://explore.overturemaps.org/#id=3e917669-9c1a-4c96-b594-013f508074e9		
6869	B	78	Fayetteville	USA	At Home Property Management		property_management	2715 Breezewood Ave, Fayetteville, NC	19104910491	1			High				overture:f00eaf08-83a2-4d23-aa15-11dbbf96ca2a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://AtHome.Rentals/	athomepropertymgmt@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=f00eaf08-83a2-4d23-aa15-11dbbf96ca2a		
6870	A	88	Αφάντου	Greece	Athoros Luxury Villas		holiday_rental_home	Afandou, Αφάντου	306942772087	1			High				overture:d07adecb-94ce-4acc-bfe2-8929c0a8e656	2026-08-15	New		https://athorosluxuryvillas.com/	athorosluxuryvillas@gmail.com		https://www.instagram.com/athorosluxuryvillas/							High	Verified	https://explore.overturemaps.org/#id=d07adecb-94ce-4acc-bfe2-8929c0a8e656		
6871	A	91	Αφάντου	Greece	Atlantica Holiday Village Rhodes		resort	Oslo Street, Αφάντου	302241057200	1			High				overture:5c5ddfbf-5d7a-4ea6-9361-59b73adaf58c	2026-08-15	New		https://www.atlanticahotels.com/hotels-in-rhodos/atlantica-holiday-village-rhodes	info.holidayvillagerhodes@atlanticahotels.com									High	Verified	https://explore.overturemaps.org/#id=5c5ddfbf-5d7a-4ea6-9361-59b73adaf58c		
6872	B	78	Napa	USA	Atlas Property Management		property_management	1300 1st St, Napa, CA	17076810639	1			High				overture:cd7f51c4-d33a-4b9e-b2ae-34cd0ebf2306	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.atlas-pm.com/	info@atlas-pm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=cd7f51c4-d33a-4b9e-b2ae-34cd0ebf2306		
6873	B	78	Fayetteville	USA	Atlanta Executive Property Management		property_management	101 Devant St, Fayetteville, GA	16782352270	1			High				overture:31557c13-e06d-441c-b69c-a602f484dac2	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://atlexecpm.com/	info@atlexecpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=31557c13-e06d-441c-b69c-a602f484dac2		
6874	B	78	San Jose	USA	A to B Property Management and Realty		property_management	1975 Hamilton Ave, San Jose, CA	14084952153	1			High				overture:e3ac8157-e68a-425b-8339-eec088f8128e	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://atobpropertymanagement.com/	info@atobpropertymanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=e3ac8157-e68a-425b-8339-eec088f8128e		
6875	B	78	Rotherham	United Kingdom	Atollie Property Management		property_management	UNIT 6, Corporation St, Rotherham, ENG	441709252488	1			High				overture:4f18896d-30f6-4cb3-ada8-1b2ce0f41ac4	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.atolliepropertymanagement.co.uk/	info@atolliepropertymanagement.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=4f18896d-30f6-4cb3-ada8-1b2ce0f41ac4		
6876	B	78	Chicago	USA	Luxury Property Management		property_management	806 N Peoria St, Chicago, IL	17737396190	1			High				overture:04f427b5-900a-410a-a696-a51504ce011a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.atproperties.com/agents/TomMcCarey	tmccarey@atproperties.com		https://www.instagram.com/tommccareyrealestate/							Medium	Recall-first	https://explore.overturemaps.org/#id=04f427b5-900a-410a-a696-a51504ce011a		
6877	A	91	Ιαλυσός	Greece	Atrium Platinum Luxury Resort Hotel & Spa		hotel	Illiados Street 1, Ιαλυσός	302241044901	1			High				overture:ff102c9a-a497-484b-8ab8-8ba1a7b6a30d	2026-08-15	New		http://www.atriumplatinum.gr/	reservations@atriumplatinum.gr		https://www.instagram.com/atriumhotels/							High	Verified	https://explore.overturemaps.org/#id=ff102c9a-a497-484b-8ab8-8ba1a7b6a30d		
6878	A	91	Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος	Greece	Atrium Villas		hotel	Κεχριά, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος	306970440025	1			High				overture:70076bf9-fa31-4cd6-acba-8776d6684886	2026-08-15	New		https://atriumvillas.gr/	info@atriumvillas.gr		https://www.instagram.com/atriumvillas/							High	Verified	https://explore.overturemaps.org/#id=70076bf9-fa31-4cd6-acba-8776d6684886		
6879	A	91	Θήρα	Greece	Auntie’s Villas		hotel	Ano Vourvoulos, Θήρα	306978364601	1			High				overture:da161b15-9e12-43c5-a94d-c7e1232d559b	2026-08-15	New		http://www.auntiesvillas.com/	info@auntiesvillas.com		https://www.instagram.com/auntiesvillas/							High	Verified	https://explore.overturemaps.org/#id=da161b15-9e12-43c5-a94d-c7e1232d559b		
6880	A	91	Περιφέρεια Νοτίου Αιγαίου	Greece	Aurora Mykonos Villas		hotel	Περιφέρεια Νοτίου Αιγαίου	306947653736	1			High				overture:fb76bf1e-74e3-471f-8d0d-250d05bd00cb	2026-08-15	New		http://www.auroramykonos.com/	info@auroramykonos.com		https://www.instagram.com/aurora_mykonos_villas/							High	Verified	https://explore.overturemaps.org/#id=fb76bf1e-74e3-471f-8d0d-250d05bd00cb		
6881	A	91	Sussex	USA	Ausblick		ski_resort	W260N6395 Mary Hill Rd, Sussex, WI	12622463090	1			High				overture:d6b61f66-4f2e-496e-a591-a97d61104b20	2026-08-15	New		http://www.ausblick.org/	info@ausblick.org									High	Verified	https://explore.overturemaps.org/#id=d6b61f66-4f2e-496e-a591-a97d61104b20		
6882	B	78	Berkeley	USA	Authentic Property Management		property_management	2731 Woolsey St, Berkeley, CA	15105429565	1			High				overture:77b6b045-5d32-4e3d-b3cf-9b48eb3cde53	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://authenticre.com/	authenticre@gmail.com		https://www.instagram.com/authenticrepm/							Medium	Recall-first	https://explore.overturemaps.org/#id=77b6b045-5d32-4e3d-b3cf-9b48eb3cde53		
6883	A	91	Σφακιά	Greece	The Authentic Village Boutique Hotel		hotel	Σφακιά	302825091689	1			High				overture:3a902344-d02b-42d1-96a8-b83389961128	2026-08-15	New		https://authenticvillage.gr/	info@authenticvillage.gr		https://www.instagram.com/the.authentic.village/							High	Verified	https://explore.overturemaps.org/#id=3a902344-d02b-42d1-96a8-b83389961128		
6884	B	78	Redding	USA	Authority Property Management		property_management	2663 Victor Ave, Redding, CA	15304106085	1			High				overture:3dc3aa1a-07f4-4536-8c45-480a6c8b581d	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.authoritypm.com/	info@authoritypm.com		https://www.instagram.com/authoritypropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=3dc3aa1a-07f4-4536-8c45-480a6c8b581d		
6885	B	78	Αργοστόλι	Greece	Avalon Property Management & Hospitality Services		property_management	Φωκά Ιωάννου 20, Αργοστόλι	302671024165	1			High				overture:10e3b26b-98d4-4e75-9e0d-23f949116d59	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://avalontravel-kefalonia.gr/index.php	avalon.kefaloniaproperties@gmail.com		https://www.instagram.com/avalon_kefalonia/							Medium	Recall-first	https://explore.overturemaps.org/#id=10e3b26b-98d4-4e75-9e0d-23f949116d59		
6886	B	78	Fresno	USA	Avanza Property Management		property_management	1690 W Shaw Ave, Fresno, CA	15593761010	1			High				overture:c852210b-0910-4b6f-9c4c-dcb4c445ab35	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.avanzapm.com/	rorobles@avanzapm.com		https://www.instagram.com/avanzapropertymgmt/							Medium	Recall-first	https://explore.overturemaps.org/#id=c852210b-0910-4b6f-9c4c-dcb4c445ab35		
6887	A	91	Ierissós	Greece	Avaton Luxury Beach Resort - Relais & Châteaux		hotel	Komitsa Beach, Nea Roda, Ierissós	306932390252	1			High				overture:21568a0a-83aa-4fc3-9ba4-2eb31222f05f	2026-08-15	New		http://www.avaton.com/	reservations@avaton.com		https://www.instagram.com/avatonresort/							High	Verified	https://explore.overturemaps.org/#id=21568a0a-83aa-4fc3-9ba4-2eb31222f05f		
6888	A	91	Γάζι	Greece	Avelia Hill Estate		resort	Λυγαριά, Γάζι	306982772020	1			High				overture:e5ee0d4a-da7c-409b-818e-f4947b76163e	2026-08-15	New		https://www.aveliahill.gr/	info@aveliahill.gr									High	Verified	https://explore.overturemaps.org/#id=e5ee0d4a-da7c-409b-818e-f4947b76163e		
6889	A	91	Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	Greece	Avesta Private Villas		hotel	Epar.Od. Lefkas - Vasilikis, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	306956206234	1			High				overture:eb854c96-3cf5-4e27-916a-b912a1c5f36e	2026-08-15	New		http://www.avestaprivatevillas.com/	avestaluxvillas@gmail.com		https://www.instagram.com/avestaprivatevillasofficial/							High	Verified	https://explore.overturemaps.org/#id=eb854c96-3cf5-4e27-916a-b912a1c5f36e		
6890	A	91	Avon	USA	Avon Colorado Vacation Rental - Beaver Creek		hotel	240 Chapel Pl, Avon, CO		1			High				overture:12cdefab-11e8-4be4-952f-d12a6670090b	2026-08-15	New		http://avoncoloradorental.com/	avoncoloradorental@gmail.com									High	Verified	https://explore.overturemaps.org/#id=12cdefab-11e8-4be4-952f-d12a6670090b		
6891	B	78	London	United Kingdom	Avrasons Letting Agents and Property Management		real_estate_agent	18 Brixton Road, London, ENG	442075824011	1			High				overture:ff58c717-0dec-4904-813e-8634e698e042	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.avrasons.co.uk/	lettings@avrasons.co.uk		https://www.instagram.com/avrasons/							Medium	Recall-first	https://explore.overturemaps.org/#id=ff58c717-0dec-4904-813e-8634e698e042		
6892	A	91	Λαγανάς	Greece	Avra Luxury Villa & Spa		hotel	Keri Zakynthos, Λαγανάς	306976839130	1			High				overture:26ae8e1b-32b8-45c1-bfd0-fc0cff54a7c0	2026-08-15	New		http://www.avravilla.gr/	info@avravilla.gr									High	Verified	https://explore.overturemaps.org/#id=26ae8e1b-32b8-45c1-bfd0-fc0cff54a7c0		
6893	A	88	Moffat	United Kingdom	Static Caravans & Holiday Homes For Sale in UK		rv_park	Moffat Manor Holiday Park, Moffat, SCT	447711786287	1			High				overture:b58a3899-7c28-4c59-9f08-29e11b66b76a	2026-08-15	New		https://www.awayresorts.co.uk/parks/scotland/moffat-manor/	jamie.walker@awayresorts.co.uk		https://www.instagram.com/awayresortsholidays/							High	Verified	https://explore.overturemaps.org/#id=b58a3899-7c28-4c59-9f08-29e11b66b76a		
6894	B	78	Boulder	USA	Axia Property Management		property_management	75 Manhattan Dr, Boulder, CO	13034442611	1			High				overture:036c0066-9837-41e2-87da-c0b5f7d490fa	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://axiarentals.com/	office@axiarentals.com									Medium	Recall-first	https://explore.overturemaps.org/#id=036c0066-9837-41e2-87da-c0b5f7d490fa		
6895	B	78	Glendale	USA	Ayantade Property Management, LLC		property_management	5464 N Port Washington Rd, Glendale, WI	14149090197	1			High				overture:3b335bc7-c2df-41cf-940b-32798afa639c	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ayantadepmllc.com/	2rent@ayantadepmllc.com									Medium	Recall-first	https://explore.overturemaps.org/#id=3b335bc7-c2df-41cf-940b-32798afa639c		
6896	B	78	San Francisco	USA	Azari Property Management		property_management	521 Gough St, San Francisco, CA	14157721977	1			High				overture:cc5843b6-f8c0-4904-ba8c-38e28a2415a1	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://azaripm.com/	manzar@azaripm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=cc5843b6-f8c0-4904-ba8c-38e28a2415a1		
6897	A	91	Θήρα	Greece	Azar Villas		hotel	Θήρα	306944636735	1			High				overture:0e975ec3-0467-48c4-8ab3-c9a6fcd42dc3	2026-08-15	New		http://www.azarvillas.com/	info@azarvillas.com		https://www.instagram.com/azarvillas/							High	Verified	https://explore.overturemaps.org/#id=0e975ec3-0467-48c4-8ab3-c9a6fcd42dc3		
6898	B	78	Tempe	USA	AZ Prime Property Management		rental_service	3920 S Rural Rd Ste 110, Tempe, AZ	4804496632	1			High				overture:6ec02e9b-8465-4b50-aa5c-fe9665c05c68	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.azprimepropertymanagement.com	admin@azprimepropertymanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=6ec02e9b-8465-4b50-aa5c-fe9665c05c68		
6899	A	91	Κολυμβάρι	Greece	Azure Crete Villas		hotel	On the beach, Κολυμβάρι	306977087978	1			High				overture:4cb2ff1e-2b80-4536-a2c7-2ca6f1f7e27c	2026-08-15	New		http://www.azurecretevillas.com/	info@azurecretevillas.com									High	Verified	https://explore.overturemaps.org/#id=4cb2ff1e-2b80-4536-a2c7-2ca6f1f7e27c		
6900	B	78	Superior	USA	Bachand Group Property Management		property_management	722 Tower Ave, Superior, WI	17153944667	1			High				overture:d1618382-dbec-47bc-9b5c-98d57e9c8df5	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://bachandgroup.com/	info@bachandgroup.com		https://www.instagram.com/bachand_group/							Medium	Recall-first	https://explore.overturemaps.org/#id=d1618382-dbec-47bc-9b5c-98d57e9c8df5		
6901	B	78	Kidderminster	United Kingdom	Bagleys Sales and Property Management		property_management	90 Coventry Street, Kidderminster, ENG	441562744122	1			High				overture:a119d916-2221-48c1-ace0-97ceb3f076f3	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.bagleys-property.co.uk	info@bagleys-property.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=a119d916-2221-48c1-ace0-97ceb3f076f3		
6902	A	91	Gallipoli	Italy	Baia di Gallipoli Camping Resort		hotel	SP215 Litoranea per S.M. di Leuca, Gallipoli	390833273210	1			High				overture:8fc41651-1a23-4642-9383-24e69e04df55	2026-08-15	New		http://www.baiadigallipoli.com/	info@baiadigallipoli.com		https://www.instagram.com/baiadigallipoli/							High	Verified	https://explore.overturemaps.org/#id=8fc41651-1a23-4642-9383-24e69e04df55		
6903	B	78	Brookings	USA	Banana Belt Property Management		property_management	401 Hillside Ave, Brookings, OR	15418131522	1			High				overture:2a4b7249-ca03-44ae-9708-1b4ffd41de27	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://bananabeltpropertymanagement.com/	bananabeltpm@outlook.com									Medium	Recall-first	https://explore.overturemaps.org/#id=2a4b7249-ca03-44ae-9708-1b4ffd41de27		
6904	B	78	Lehi	USA	Banner Property Management		property_management	3300 N Triumph Blvd, Lehi, UT	18019801429	1			High				overture:cf08027a-318a-4dbb-9f1c-03c35dd0605d	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://bannerpropertymgmt.com/	info@bannerpropertymgmt.com									Medium	Recall-first	https://explore.overturemaps.org/#id=cf08027a-318a-4dbb-9f1c-03c35dd0605d		
6905	A	91	Kaş	Greece	Baransel Villas		hotel	Şehitler Caddesi 12/e, Kaş	905325422629	1			High				overture:c76e28ae-b0f5-4595-b7dd-7c68056cc6d8	2026-08-15	New		http://www.baranselvillas.com/	info@baranselvillas.com		https://www.instagram.com/baransel_villas/							High	Verified	https://explore.overturemaps.org/#id=c76e28ae-b0f5-4595-b7dd-7c68056cc6d8		
6906	A	91	Κασσάνδρα	Greece	Bareti Boutique Estate		hotel	Θεσσαλονικής, Κασσάνδρα	306983737932	1			High				overture:087e8d52-f70f-4398-a8c1-62a4c9128b5d	2026-08-15	New		https://bareti-hotel.com/	info@bareti-hotel.com									High	Verified	https://explore.overturemaps.org/#id=087e8d52-f70f-4398-a8c1-62a4c9128b5d		
6907	B	78	London	United Kingdom	Barnard Cook Block & Property Management		property_management	135 Bramley Road, London, ENG	442088861116	1			High				overture:975509fb-a73b-4171-8094-9546dae4309c	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.barnardcook.co.uk/	office@barnardcook.co.uk		https://www.instagram.com/barnardcook/							Medium	Recall-first	https://explore.overturemaps.org/#id=975509fb-a73b-4171-8094-9546dae4309c		
6908	B	78	Nevada City	USA	Barrett Property Management Inc		property_management	731 Zion St, Nevada City, CA	15303627072	1			High				overture:9ee47fdd-b534-4f12-8ba8-2cc31b127572	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://BarrettPM.com/	team@barrettpm.com		https://www.instagram.com/ameliarbarrett/							Medium	Recall-first	https://explore.overturemaps.org/#id=9ee47fdd-b534-4f12-8ba8-2cc31b127572		
6909	B	78	Tracy	USA	Barringer Investments and Property Management		property_management	1111 E St, Tracy, CA	12098355220	1			High				overture:f0537bee-1611-4642-99cc-ca939e6e3ca7	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.BarringerIPM.com/	barringeripm@barringeripm.com		https://www.instagram.com/barringer_ipm/							Medium	Recall-first	https://explore.overturemaps.org/#id=f0537bee-1611-4642-99cc-ca939e6e3ca7		
