source_file,line,source_ref,name,market,country,category,domain,phone,website,email,contact_page,instagram,facebook,whatsapp,portfolio_url,fit_tier,live_status,kind
delta-github-run-31861026561-008.jsonl,23,overture:314c2a26-4c35-4734-8df1-23db58a2f780,Hotel Villas el Encanto,San Miguel,Mexico,hotel,villaselencantocozumel.com,987 869 0008,http://www.villaselencantocozumel.com,info@villaselencantocozumel.com,,https://www.instagram.com/villaselencantocozumel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,24,overture:b4b71852-b799-4e95-9452-39217f05ee04,Villas en el Bosque,Puerto Cortes,Costa Rica,hotel,villasenelbosque.com,+50686246262,http://www.villasenelbosque.com/,info@villasenelbosque.com,,https://www.instagram.com/villasenelbosque/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,25,overture:7c943f24-be97-47b9-9743-fdf30a435d2b,Hotel Villas Flamingos,Lázaro Cárdenas,Mexico,resort,villasflamingos.com,+529848752167,https://www.villasflamingos.com/,info@villasflamingos.com,,https://www.instagram.com/flamingosholbox/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,26,overture:87978f51-2296-459b-9304-6436be2108a5,Villas Fortuna Boutique,Fortuna,Costa Rica,lodging,villasfortunaboutique.com,+50683104141,https://villasfortunaboutique.com/reservations/,villasfortunab@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,27,overture:10d4ad61-84ff-4666-9c98-380b3e8676b4,Villas Geminis Boutique Condo Hotel,Tulum,Mexico,hotel,villasgeminis.com,+529842776298,http://www.villasgeminis.com,villasgeminisreservations@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,28,overture:dc60ee4e-ad95-4cdc-9a26-e7897bd52db8,Villas Jacquelina,Quepos,Costa Rica,hotel,villasjacquelina.com,+50683451516,http://www.villasjacquelina.com/,info@villasjacquelina.com,,https://www.instagram.com/villasjacquelina.costarica/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,29,overture:f3093734-c305-41b9-98d8-9dd701240cee,Villas Josipek,Peñas Blancas,Costa Rica,hotel,villasjosipekcr.com,+50624799555,http://www.villasjosipekcr.com/,info@villasjosipekcr.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,30,overture:c9566773-d811-4c8f-8500-acb0dc3b4d7a,Villas Lirio,Quepos,Costa Rica,hotel,villaslirio.com,+50627771182,https://villaslirio.com/,reservations@villaslirio.com,,https://www.instagram.com/hotelvillaslirio/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,31,overture:9341ad05-58cc-4dbb-99eb-7cee2124965c,Villas Mymosa,Quepos,Costa Rica,hotel,villasmymosa.com,+50627771254,https://www.villasmymosa.com/,reservaciones@villasmymosa.com,,https://www.instagram.com/mymosacondominiums/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,32,overture:f11c3d8b-3480-492d-a963-54b8fe460991,Villas Nicolas,Quepos,Costa Rica,hotel,villasnicolas.com,+50627770481,http://www.villasnicolas.com/,sales@villasnicolas.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,33,overture:e92e4b93-2af6-4a04-91ee-fbebebd284fd,Villas Oasis,Quepos,Costa Rica,hotel,villasoasis.com,+50687874083,http://www.VillasOasis.com/,villasoasismanuelantonio@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,34,overture:5d9e5c90-b7d1-4af1-867b-8dbb8e5015ae,Villas of the Galleon,George Town,Cayman Islands,resort,villasofthegalleon.com,+18666654696,http://www.villasofthegalleon.com/,reservations@villasofthegalleon.com,,https://www.instagram.com/villas_of_the_galleon/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,35,overture:e55d6d20-11d4-4d52-8160-63bb38d422e3,Villas Solania,Líbano,Costa Rica,hotel,villasolania.com,+50624940094,http://www.villasolania.com/,villasolania@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,36,overture:a254264e-b1a1-4f4a-bc6b-f6ad7fac22f2,Villas Palmar,Lázaro Cárdenas,Mexico,hotel,villaspalmar.com.mx,+529841964753,https://villaspalmar.com.mx/,villaspalmar.holbox@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,37,overture:4b39f9ef-d966-4207-bb28-8247887e0c5b,Villas Picalu Lodge,Cancún,Mexico,bed_and_breakfast,villaspicalu.com,+529841428391,http://www.villaspicalu.com/,villaspicalu@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,38,overture:646abb90-f545-42c6-826e-2986182bef4d,Villas Santa Maria - Arenal,Arenal,Costa Rica,hotel,villassantamaria.com,+50661214918,http://www.villassantamaria.com/,reservations@villassantamaria.com,,https://www.instagram.com/villassantamariacr/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,39,overture:15974217-47ea-4fb5-9cb8-e155227946a8,Vimex Vacation Rental,Playa del Carmen,Mexico,holiday_rental_home,vimexvacationrentals.com,+529848032231,http://www.vimexvacationrentals.com/,info@vimexvacationrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,40,overture:a325f127-d90d-48be-82bb-24fea41c1511,Volcano Views Glampings Costa Rica,La Fortuna,Costa Rica,resort,volcanoviewsglampingscr.com,+50689891809,https://volcanoviewsglampingscr.com/,volcanoviewsglampingcr@gmail.com,,https://www.instagram.com/volcanoviewsglamping/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,41,overture:51bfaec4-111c-461c-8952-9b52b4dcf44b,Once Upon a Tide at PCB,Panama City Beach,USA,holiday_rental_home,vratb.com,+18503475445,https://www.vratb.com/listings/188737,tweberjr@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,42,overture:8e19a526-5946-476a-a0c7-de45ad291442,Beach Buzz,Panama City Beach,USA,holiday_rental_home,warrenbeachrentals.com,+18447223224,https://www.warrenbeachrentals.com/beach-buzz-orp5b6c80bx,help@warrenbeachrentals.com,,https://www.instagram.com/warrenbeachrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,43,overture:f2c6604a-a20c-46a0-b135-34916477e862,Weiss Lakehouse Vacation Home,Cedar Bluff,USA,holiday_rental_home,weisslakehouse.com,+17704340871,http://www.weisslakehouse.com/,vacation@weisslakehouse.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-008.jsonl,44,overture:2eebceb4-5cc9-45df-990c-0c90304d9623,We've Gone Coastal Cozumel Vacation Rentals,Cozumel,Mexico,holiday_rental_home,wevegonecoastalcozumel.com,+529871130546,https://www.wevegonecoastalcozumel.com/,wevegonecoastalcozumel@gmail.com,,https://www.instagram.com/wevegonecoastal/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,45,overture:d06c22dc-bbfa-4996-906c-96bc4e732939,Sunshine Short Term Rental,Fort Walton Beach,USA,holiday_rental_home,whitesandbeachesstr.com,+16197341517,https://www.whitesandbeachesstr.com/,thaina57@hotmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,46,overture:8b208efc-2b0b-434d-b1b6-6f970f65e4f2,Xaha Villas Suites & Golf Resort,Tulum,Mexico,resort,xaha.villas,+529841231060,https://xaha.villas/,reservaciones@xaha.villas,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,47,overture:07833bb6-2857-4621-8be2-61a54822d53c,Young's Suncoast Vacation Rentals,Gulf Shores,USA,holiday_rental_home,youngssuncoast.com,+12519687158,http://www.youngssuncoast.com/,social@youngssuncoast.com,,https://www.instagram.com/youngssuncoast/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,48,overture:d7361b12-521f-41ee-b00f-d6732b6c21bb,YVHR Yucatan Vacation Home Rentals & Property Management,Progreso,Mexico,holiday_rental_home,yucatanvacationhomerentals.com.mx,+529992342903,http://www.yucatanvacationhomerentals.com.mx/,info.yvhr@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,49,overture:6d4a0c17-3895-4cc9-9d50-758b4a82db23,"Zula Beach - Vacation Homes in Destin, FL",Destin,USA,holiday_rental_home,zulabeach.com,+18502708630,http://www.ZulaBeach.com/,info@zulabeach.com,,https://www.instagram.com/zulalife/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,50,overture:7212d18a-254a-4cf0-b3bc-9e3a5f3daffd,1800 Atlantic Suites Vacation Rentals Key West,Key West,USA,hotel,1800atlantic.com,+13052948877,http://1800atlantic.com/,info@1800atlantic.com,,,,,,A,HIGH,canonical_delta
