chunk,line,pre,reject_reason,name,market,country,norm_name,domain,phone,category,address,website,email,contact_page,instagram,facebook,whatsapp,portfolio,source_ref,source_url,fit,live,ambiguous
delta-github-run-31863169781-003.jsonl,45,ACCEPT,,Villa SANDI - Cape Coral Florida,Cape Coral,USA,villa sandi cape coral florida,america4me.com,436644127291,holiday_rental_home,"2836 NW 47th Ave, Cape Coral, FL",http://www.america4me.com/,villa-sandi@america4me.com,,,,,,overture:e347fb96-8f91-4313-a4a1-4a2b8f5fccaa,https://explore.overturemaps.org/#id=e347fb96-8f91-4313-a4a1-4a2b8f5fccaa,A,HIGH,0
delta-github-run-31863169781-003.jsonl,46,ACCEPT,,American Property Management Group,Miami,USA,american property management group,americanmgmtgroup.com,17864106727,property_management,"10631 N Kendall Dr, Miami, FL",http://americanmgmtgroup.com/,manager@americanmgmtgroup.com,,,,,,overture:66824959-4c27-4e5e-9ba7-279f47f3c759,https://explore.overturemaps.org/#id=66824959-4c27-4e5e-9ba7-279f47f3c759,A,PERMISSIVE,1
delta-github-run-31863169781-003.jsonl,47,ACCEPT,,AMI Condo Rentals,Bradenton Beach,USA,ami condo rentals,amicondorentals.com,13173634223,holiday_rental_home,"2312 Gulf Dr N, Bradenton Beach, FL",http://amicondorentals.com/,amicondorentals@gmail.com,,,,,,overture:de712ff2-239a-457a-b7e0-83b49563ef4b,https://explore.overturemaps.org/#id=de712ff2-239a-457a-b7e0-83b49563ef4b,A,PERMISSIVE,1
delta-github-run-31863169781-003.jsonl,48,ACCEPT,,Amorello Property Management Group,Plantation,USA,amorello property management group,amorellopmg.com,19544106361,property_management,"151 N Nob Hill Rd, Plantation, FL",http://www.amorellopmg.com/,amorellogroup@gmail.com,,,,,,overture:673b858d-f8fc-4143-9071-99dbd4fd7f9e,https://explore.overturemaps.org/#id=673b858d-f8fc-4143-9071-99dbd4fd7f9e,A,PERMISSIVE,1
delta-github-run-31863169781-003.jsonl,49,ACCEPT,,Asset Marketing and Property Management,Port Charlotte,USA,asset marketing and property management,ampmrentals.com,19417434000,property_management,"21202 Olean Blvd, Port Charlotte, FL",http://www.ampmrentals.com/,cindy@ampmrentals.com,,,,,,overture:23e82e98-015d-40ca-9dd3-c3d326909dfa,https://explore.overturemaps.org/#id=23e82e98-015d-40ca-9dd3-c3d326909dfa,A,PERMISSIVE,1
delta-github-run-31863169781-003.jsonl,50,ACCEPT,,Amrit Ocean Resort and Residences,Riviera Beach,USA,amrit ocean resort and residences,amritocean.com,18446926748,beach_resort,"3100 N Ocean Dr, Riviera Beach, FL",http://www.amritocean.com/,info@amritocean.com,,https://www.instagram.com/amritocean/,,,,overture:5e5efd6a-c714-4ce9-99d3-e1eba82f2329,https://explore.overturemaps.org/#id=5e5efd6a-c714-4ce9-99d3-e1eba82f2329,A,HIGH,0
delta-github-run-31863169781-004.jsonl,1,ACCEPT,,Anchor Real Estate & Property Management LLC,Merritt Island,USA,anchor real estate property management llc,anchorrepm.com,13215061009,real_estate_service,"2425 N Courtenay Pkwy, Merritt Island, FL",http://www.anchorrepm.com/,betsy@anchorrepm.com,,,,,,overture:54c0d34c-b860-450c-bb4d-c62a16a66e6c,https://explore.overturemaps.org/#id=54c0d34c-b860-450c-bb4d-c62a16a66e6c,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,2,ACCEPT,,Angel's Vacation Rentals,Longboat Key,USA,angel s vacation rentals,angelsvacationrentals.com,9413836688,cabin,"5610 Gulf of Mexico Dr Ste 1, Longboat Key, FL",http://www.angelsvacationrentals.com,angelsvacationrentals@gmail.com,,,,,,overture:a932aa3d-e912-4f11-b2b4-c3f434d87cd3,https://explore.overturemaps.org/#id=a932aa3d-e912-4f11-b2b4-c3f434d87cd3,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,3,ACCEPT,,Fairwinds,Holmes Beach,USA,fairwinds,annamariaisland.com,19417781112,holiday_rental_home,"206 56th St, Holmes Beach, FL",https://annamariaisland.com/rentals/fairwinds,info@annamariaisland.com,,,,,,overture:2fba3917-108f-40ff-a685-9921f030d267,https://explore.overturemaps.org/#id=2fba3917-108f-40ff-a685-9921f030d267,A,HIGH,0
delta-github-run-31863169781-004.jsonl,4,ACCEPT,,Anna Maria Island Vacation Rental,Bradenton Beach,USA,anna maria island vacation rental,annamariaislandbeachvacations.com,18457299262,holiday_rental_home,"2412 Gulf Dr N, Bradenton Beach, FL",https://www.annamariaislandbeachvacations.com/,clubbamboosouth121@gmail.com,,,,,,overture:902082b2-ecc7-4ca0-85e4-f030145d98de,https://explore.overturemaps.org/#id=902082b2-ecc7-4ca0-85e4-f030145d98de,A,HIGH,0
delta-github-run-31863169781-004.jsonl,5,ACCEPT,,Anna Maria Life Vacation Rentals,Anna Maria,USA,anna maria life vacation rentals,annamarialifevacationrentals.com,19415676253,holiday_rental_home,"9908 Gulf Dr, Anna Maria, FL",https://www.annamarialifevacationrentals.com/,info@annamarialifevacationrentals.com,,,,,,overture:f2b9b24f-efee-4d0e-ad0f-fae8cfb8c7e5,https://explore.overturemaps.org/#id=f2b9b24f-efee-4d0e-ad0f-fae8cfb8c7e5,A,HIGH,0
delta-github-run-31863169781-004.jsonl,6,ACCEPT,,Apex Blissful Vacation Homes,Clermont,USA,apex blissful vacation homes,apexblissful.com,14079304477,holiday_rental_home,"1050 US Highway 27, Clermont, FL",http://apexblissful.com/,info@apexblissful.com,,,,,,overture:72d69373-dd72-4e7f-b1fc-9c0086db21ec,https://explore.overturemaps.org/#id=72d69373-dd72-4e7f-b1fc-9c0086db21ec,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,7,ACCEPT,,Apex Vacation Homes,Kissimmee,USA,apex vacation homes,apexvacationhomes.com,14077496373,holiday_rental_home,"7816 W Irlo Bronson Memorial Hwy, Kissimmee, FL",http://apexvacationhomes.com/,reservations@apexvacationhomes.com,,,,,,overture:a3bb08c0-1137-44ef-a2e7-e1450e0b3c52,https://explore.overturemaps.org/#id=a3bb08c0-1137-44ef-a2e7-e1450e0b3c52,A,HIGH,0
delta-github-run-31863169781-004.jsonl,8,ACCEPT,,Associated Property Management of the Palm Beaches,Lake Worth Beach,USA,associated property management of the palm beaches,apm247.net,15615887210,property_management,"8135 Lake Worth Rd, Lake Worth Beach, FL",http://apm247.net/,bmcentee@apm247.net,,,,,,overture:ce3717a3-27ce-40ee-9966-a6e0b06bd54c,https://explore.overturemaps.org/#id=ce3717a3-27ce-40ee-9966-a6e0b06bd54c,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,9,ACCEPT,,Advanced Property Management Service,Naples,USA,advanced property management service,apmsfl.com,12395139433,property_management,"1035 Collier Center Way, Naples, FL",http://www.apmsfl.com/,info@apmsfl.com,,,,,,overture:53bf4aeb-8eee-4bf3-aaa6-2a323ddc3d46,https://explore.overturemaps.org/#id=53bf4aeb-8eee-4bf3-aaa6-2a323ddc3d46,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,10,ACCEPT,,Gulf Coast Vacation Rental Management,Homestead,USA,gulf coast vacation rental management,,12393732487,swimwear_store,"Homestead, FL",,davidale506@gmail.com,,,,,https://calendar.app.google/aJxLmR5iYuouJx6h7,overture:dd4bdd36-ea03-4f5f-ba3f-d1abc1a0fde0,https://explore.overturemaps.org/#id=dd4bdd36-ea03-4f5f-ba3f-d1abc1a0fde0,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,11,ACCEPT,,Archwater Property Management and Real Estate,St Petersburg,USA,archwater property management and real estate,archwaterrealty.com,17274924300,real_estate_service,"360 Central Ave, St Petersburg, FL",http://Archwaterrealty.com/,rogerarchwater@gmail.com,,,,,,overture:72cf9be0-c6b6-4706-acee-fad8feaab12e,https://explore.overturemaps.org/#id=72cf9be0-c6b6-4706-acee-fad8feaab12e,A,MEDIUM,1
delta-github-run-31863169781-004.jsonl,12,ACCEPT,,Aries Property Management,Miami Springs,USA,aries property management,ariespm.net,17863828244,property_management,"4471 NW 36th St, Miami Springs, FL",http://www.ariespm.net/,fabio@ariespm.net,,,,,,overture:6878375f-4b25-4b83-9e64-bbb5a5d6d669,https://explore.overturemaps.org/#id=6878375f-4b25-4b83-9e64-bbb5a5d6d669,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,13,ACCEPT,,PMI Arrico Realty & Property Management,Brandon,USA,pmi arrico realty property management,arricorealty.com,18136629363,property_management,"642 E Bloomingdale Ave, Brandon, FL",http://www.arricorealty.com,paul@arricorealty.com,,,,,,overture:339139f6-6f25-4c81-8ec4-b864195ba24f,https://explore.overturemaps.org/#id=339139f6-6f25-4c81-8ec4-b864195ba24f,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,14,ACCEPT,,Hotel Aruba y Villas Ojo de Agua,Tecámac,Mexico,hotel aruba y villas ojo de agua,arubahotelyvillas.com.mx,525559326261,hotel,"Blvrd Ojo de Agua 39, Los Arcos, Tecámac",https://arubahotelyvillas.com.mx/,arubahotel.ag@gmail.com,,,,,,overture:fe1affda-4a03-459e-8842-ee571076be30,https://explore.overturemaps.org/#id=fe1affda-4a03-459e-8842-ee571076be30,B,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,15,ACCEPT,,Ascendia Property Management,Sarasota,USA,ascendia property management,ascendiagroup.com,19413064242,property_management,"5127 Ocean Blvd, Sarasota, FL",http://www.ascendiagroup.com/,marketing@ascendiagroup.com,,,,,,overture:5d70d373-7ee3-482b-b46d-10278dd3118c,https://explore.overturemaps.org/#id=5d70d373-7ee3-482b-b46d-10278dd3118c,A,HIGH,1
delta-github-run-31863169781-004.jsonl,16,ACCEPT,,Assured Property Management,Maitland,USA,assured property management,assuredrental.com,14076578602,property_management,"540 E Horatio Ave, Maitland, FL",http://assuredrental.com/,assuredrent@gmail.com,,,,,,overture:a7ae8e25-2152-4b88-b034-ecd3394fb768,https://explore.overturemaps.org/#id=a7ae8e25-2152-4b88-b034-ecd3394fb768,A,MEDIUM,1
delta-github-run-31863169781-004.jsonl,17,ACCEPT,,Atlis Property Management,Palm Beach Gardens,USA,atlis property management,atlispm.com,15614733664,property_management,"3801 PGA Blvd, Palm Beach Gardens, FL",https://www.atlispm.com/west-palm-beach-residential-property-management,info@atlispm.com,,https://www.instagram.com/atlispm/,,,,overture:486f3695-0f48-402a-8336-148f2e672f1c,https://explore.overturemaps.org/#id=486f3695-0f48-402a-8336-148f2e672f1c,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,18,ACCEPT,,A T Property Management,Hollywood,USA,a t property management,atmanagementfl.com,19549454111,property_management,"2640 Hollywood Blvd, Hollywood, FL",http://www.atmanagementfl.com/,info@atmanagementfl.com,,,,,,overture:702ace62-5de0-4e2b-8733-28150e2336f2,https://explore.overturemaps.org/#id=702ace62-5de0-4e2b-8733-28150e2336f2,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,19,ACCEPT,,Atricel Investments and Property Management,Lighthouse Point,USA,atricel investments and property management,atricelinvestments.com,19544223129,real_estate_service,"2091 NE 36th St, Lighthouse Point, FL",http://www.atricelinvestments.com/,atricelpropertymanagement@gmail.com,,,,,,overture:d68292b5-d25e-484d-a13f-15217208d095,https://explore.overturemaps.org/#id=d68292b5-d25e-484d-a13f-15217208d095,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,20,ACCEPT,,AVA Cocoa Beach Vacation Rentals,Cocoa Beach,USA,ava cocoa beach vacation rentals,avacocoabeach.com,13212908909,holiday_rental_home,"310 McKinley Ave, Cocoa Beach, FL",http://www.AVAcocoabeach.com/,avacocoabeach@gmail.com,,https://www.instagram.com/avacocoabeach/,,,,overture:14c41493-6275-40e8-8b94-e9babc714667,https://explore.overturemaps.org/#id=14c41493-6275-40e8-8b94-e9babc714667,A,HIGH,0
delta-github-run-31863169781-004.jsonl,21,ACCEPT,,Avantage Property Management,Miami Beach,USA,avantage property management,avantagepm.com,17864564758,property_management,"1000 5th St, Miami Beach, FL",http://avantagepm.com/,info@avantagepm.com,,https://www.instagram.com/avantagepm/,,,,overture:236b49ef-5c46-4726-8b45-239b891bc1a3,https://explore.overturemaps.org/#id=236b49ef-5c46-4726-8b45-239b891bc1a3,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,22,ACCEPT,,Ave Maria Property Management,Immokalee,USA,ave maria property management,avemariapropertymanagement.com,16897779791,property_management,"4798 Frattina St, Immokalee, FL",http://avemariapropertymanagement.com/,inquiry@avemariapropertymanagement.com,,,,,,overture:ebb8188d-21bf-4aff-93bc-4d13e67e4c7c,https://explore.overturemaps.org/#id=ebb8188d-21bf-4aff-93bc-4d13e67e4c7c,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,23,ACCEPT,,Amazing Vacation Homes Florida,Windermere,USA,amazing vacation homes florida,avhteam.com,14072882677,holiday_rental_home,"13790 Bridgewater Crossings Blvd, Windermere, FL",http://www.avhteam.com/,info@avhteam.com,,,,,,overture:f801d90b-73e1-4ca6-a017-53fad26827bb,https://explore.overturemaps.org/#id=f801d90b-73e1-4ca6-a017-53fad26827bb,A,MEDIUM,0
delta-github-run-31863169781-004.jsonl,24,ACCEPT,,AWT Property Management,Palm Coast,USA,awt property management,awtproperties.com,13866754988,property_management,"235 Palm Coast Pkwy NE, Palm Coast, FL",http://www.awtproperties.com,andrew@awtproperties.com,,,,,,overture:9056d5a9-9984-460c-afce-28036ae3e7d7,https://explore.overturemaps.org/#id=9056d5a9-9984-460c-afce-28036ae3e7d7,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,25,ACCEPT,,Azul Bay Vacation Rentals,Treasure Island,USA,azul bay vacation rentals,azulbayvr.com,17277444684,property_management,"10681 Gulf Blvd, Treasure Island, FL",http://www.azulbayvr.com/,azulbayvrfl@gmail.com,,https://www.instagram.com/azulbayvr/,,,,overture:80ec4b19-d209-4997-aa90-5bdf93de904f,https://explore.overturemaps.org/#id=80ec4b19-d209-4997-aa90-5bdf93de904f,A,HIGH,1
delta-github-run-31863169781-004.jsonl,26,ACCEPT,,Baker's Cay Resort,Key Largo,USA,baker s cay resort,bakerscay.com,13058525553,resort,"97000 Overseas Hwy, Key Largo, FL",http://www.bakerscay.com/,sales@bakerscay.com,,,,,,overture:420a6d05-6db3-43f9-910f-505cb14345e0,https://explore.overturemaps.org/#id=420a6d05-6db3-43f9-910f-505cb14345e0,B,HIGH,0
delta-github-run-31863169781-004.jsonl,27,ACCEPT,,Book A Memory Vacation Rentals,Kissimmee,USA,book a memory vacation rentals,bamvacations.net,18473401381,holiday_rental_home,"2300 Wyndham Palms Way, Kissimmee, FL",http://www.bamvacations.net/,bamvacations@gmail.com,,,,,,overture:750151c7-30c9-4fdd-9292-c25f06f9cffa,https://explore.overturemaps.org/#id=750151c7-30c9-4fdd-9292-c25f06f9cffa,A,HIGH,0
delta-github-run-31863169781-004.jsonl,28,ACCEPT,,BA Property Management,Summerfield,USA,ba property management,bapropertyrentals.com,13522728410,property_management,"10935 SE 177th Pl, Summerfield, FL",http://www.bapropertyrentals.com/,admin@bapropertyrentals.com,,,,,,overture:7fe85d8a-c8e8-4777-b0ce-8d1969bcb939,https://explore.overturemaps.org/#id=7fe85d8a-c8e8-4777-b0ce-8d1969bcb939,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,29,ACCEPT,,Baran Property Management,New Port Richey,USA,baran property management,baranpropertymanagement.com,17272033343,property_management,"6338 Rowan Rd, New Port Richey, FL",http://www.baranpropertymanagement.com/,donna@baranpropertymanagement.com,,https://www.instagram.com/baranpropertymanagement/,,,,overture:4f5f4c8c-3083-4f68-ad1c-0d787346b08b,https://explore.overturemaps.org/#id=4f5f4c8c-3083-4f68-ad1c-0d787346b08b,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,30,ACCEPT,,"Barnhill Property Management & Realty Services, LLC",Rio Rancho,USA,barnhill property management realty services llc,barnhillrealtyhomes.com,15053062202,property_management,"2003 Southern Blvd SE, Rio Rancho, NM",http://www.BarnhillRealtyHomes.com/,barnhillbroker@aol.com,,,,,,overture:f118e4ee-f92c-4092-8284-c33532dbf6c7,https://explore.overturemaps.org/#id=f118e4ee-f92c-4092-8284-c33532dbf6c7,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,31,ACCEPT,,Basta Solutions Comprehensive Property Management,Palm Harbor,USA,basta solutions comprehensive property management,bastasolutions.com,17279439500,property_management,"36625 US-19 N, Palm Harbor, FL",http://www.bastasolutions.com/,info@bastasolutions.com,,,,,,overture:b17270cb-1186-4797-84ed-cbf713e75a4f,https://explore.overturemaps.org/#id=b17270cb-1186-4797-84ed-cbf713e75a4f,A,HIGH,1
delta-github-run-31863169781-004.jsonl,32,ACCEPT,,Bay2Gulf Property Management,St Petersburg,USA,bay2gulf property management,bay2gulfmanagement.com,17275925353,property_management,"615 Dr Ml King Jr St N, St Petersburg, FL",http://www.bay2gulfmanagement.com/,madeline@bay2gulfmanagement.com,,,,,,overture:0793dbca-b6c6-4f65-8595-ca1e2ad50be7,https://explore.overturemaps.org/#id=0793dbca-b6c6-4f65-8595-ca1e2ad50be7,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,33,ACCEPT,,Bay Area Property Management,Tampa,USA,bay area property management,bayareapropertymanagement.com,18138864433,property_management,"1759 W Fletcher Ave, Tampa, FL",http://bayareapropertymanagement.com/,info@bayareapropertymanagement.com,,,,,,overture:840d4915-c71c-4034-8a5c-b72a15a74818,https://explore.overturemaps.org/#id=840d4915-c71c-4034-8a5c-b72a15a74818,A,MEDIUM,1
delta-github-run-31863169781-004.jsonl,34,ACCEPT,,Bay Ridge Property Management,Tampa,USA,bay ridge property management,bayridgepropertymanagement.com,18132512011,property_management,"216 W Hyde Park Pl, Tampa, FL",http://www.BayRidgePropertyManagement.com/,admin@bayridgepropertymanagement.com,,,,,,overture:993c43f2-d36e-4f5b-9281-a75ccba8f882,https://explore.overturemaps.org/#id=993c43f2-d36e-4f5b-9281-a75ccba8f882,A,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,35,ACCEPT,,Beaches USA Vacation Rentals and Management,Largo,USA,beaches usa vacation rentals and management,beachesusa.com,17274966518,holiday_rental_home,"14321 Walsingham Rd, Largo, FL",http://www.beachesusa.com/,reservations@beachesusa.com,,,,,,overture:ae905fd5-3d0f-49f8-86b6-3e055682af28,https://explore.overturemaps.org/#id=ae905fd5-3d0f-49f8-86b6-3e055682af28,A,HIGH,0
delta-github-run-31863169781-004.jsonl,36,ACCEPT,,Beach Haven Villas,St Pete Beach,USA,beach haven villas,beachhavenvillas.com,17273678642,hotel,"4980 Gulf Blvd, St Pete Beach, FL",https://www.beachhavenvillas.com/,info@beachhavenvillas.com,,,,,,overture:abc98600-5f42-4b71-9478-3dd2cf0d0482,https://explore.overturemaps.org/#id=abc98600-5f42-4b71-9478-3dd2cf0d0482,B,PERMISSIVE,1
delta-github-run-31863169781-004.jsonl,37,ACCEPT,,Mermaids Crossing Beach Vacation Rental,Holmes Beach,USA,mermaids crossing beach vacation rental,beachhouseami.com,19412163793,holiday_rental_home,"207 69th St, Holmes Beach, FL",https://www.beachhouseami.com/vacation-rentals/rental/MermaidsCrossing/,mermaidscrossing207@gmail.com,,,,,,overture:c10ef0b2-8847-428a-aa7a-8cd7fa3d54f7,https://explore.overturemaps.org/#id=c10ef0b2-8847-428a-aa7a-8cd7fa3d54f7,A,HIGH,0
delta-github-run-31863169781-004.jsonl,38,ACCEPT,,Beachside Bungalow Turks & Caicos Vacation Rental,Grand Turk,Turks and Caicos Islands,beachside bungalow turks caicos vacation rental,beachsidebungalow.com,19018641726,hotel,"West Road, Grand Turk",http://www.beachsidebungalow.com/,turksbeachsidebungalow@gmail.com,,,,,,overture:1964b3b0-282b-456b-bebc-d5456860a842,https://explore.overturemaps.org/#id=1964b3b0-282b-456b-bebc-d5456860a842,A,MEDIUM,0
delta-github-run-31863169781-004.jsonl,39,ACCEPT,,Beachside Property Management,Marco Island,USA,beachside property management,beachsidehw.com,12393312495,property_management,"20 Marco Lake Dr # 9, Marco Island, FL",http://www.beachsidehw.com/,contact@beachsidehw.com,,,,,,overture:182ea65a-c3cb-4a11-9239-056e9db39d51,https://explore.overturemaps.org/#id=182ea65a-c3cb-4a11-9239-056e9db39d51,A,MEDIUM,1
